0.369444444444444,"TFA"
2.30555555555556,"TFA"
7.02222222222222,"TFA"
5.14513888888889,"TFA"
0.03125,"TFA"
1.83611111111111,"TFA"
331.09375,"TFA"
6.18680555555556,"TFA"
0.673611111111111,"TFA"
288.371527777778,"TFA"
0.170833333333333,"TFA"
0.00208333333333333,"ITN"
0.354166666666667,"ITN"
0.471527777777778,"ITN"
0.665972222222222,"ITN"
0.0152777777777778,"ITN"
0.0451388888888889,"ITN"
1.02152777777778,"ITN"
0.0777777777777778,"ITN"
0.170833333333333,"ITN"
1.78055555555556,"ITN"
1.88402777777778,"ITN"
59.0548611111111,"ITN"
0.520138888888889,"ITN"
3.13680555555556,"ITN"
1.23333333333333,"ITN"
1.60763888888889,"ITN"
0.0451388888888889,"DYK"
57.6090277777778,"DYK"
23.8180555555556,"DYK"
15.5243055555556,"DYK"
0.127083333333333,"DYK"
0.140277777777778,"DYK"
39.7680555555556,"DYK"
0.0895833333333333,"DYK"
0.356944444444444,"DYK"
15.7680555555556,"DYK"
17.7326388888889,"DYK"
393.453472222222,"DYK"
0.0909722222222222,"DYK"
18.7506944444444,"DYK"
1.83958333333333,"DYK"
4.90486111111111,"DYK"
0.104861111111111,"DYK"
1.82569444444444,"DYK"
0.141666666666667,"DYK"
23.9701388888889,"DYK"
2.09652777777778,"DYK"
0.270833333333333,"OTD"
0.180555555555556,"OTD"
0.311805555555556,"OTD"
8.89166666666667,"OTD"
7.0375,"OTD"
0.652083333333333,"OTD"
0.332638888888889,"OTD"
0.627083333333333,"OTD"
2.65625,"OTD"
0.143055555555556,"OTD"
137.908333333333,"OTD"
5.03055555555556,"OTD"
0.644444444444444,"OTD"
0.238194444444444,"OTD"
0.297916666666667,"OTD"
3.24722222222222,"OTD"
1.10277777777778,"OTD"
19.1111111111111,"OTD"
12.3277777777778,"OTD"
0.05625,"OTD"
17.6597222222222,"OTD"
34.8791666666667,"OTD"
0.441666666666667,"OTD"
11.4479166666667,"OTD"
0.797222222222222,"OTD"
33.2215277777778,"TFL"
6.92013888888889,"TFL"
16.1034722222222,"TFL"
0.141666666666667,"TFL"
20.2048611111111,"TFL"
2.79791666666667,"TFL"
0.3875,"TFL"
27.8701388888889,"TFL"
5.50972222222222,"TFL"
15.5958333333333,"TFL"
227.452777777778,"TFL"
0.793055555555556,"TFL"
0.915277777777778,"TFL"
11.7284722222222,"TFL"
6.99027777777778,"TFL"
1.68611111111111,"TFL"
0.758333333333333,"TFL"
0.761805555555556,"TFL"
57.6340277777778,"TFL"
21.3041666666667,"TFL"
15.6069444444444,"TFL"
0.15625,"TFP"
23.675,"TFP"
5.03194444444444,"TFP"
15.5090277777778,"TFP"
66.475,"TFP"
2.59166666666667,"TFP"
56.7145833333333,"TFP"
2.525,"TFP"
12.4104166666667,"TFP"
19.4020833333333,"TFP"
0.740972222222222,"TFP"
141.009722222222,"TFP"
8.01527777777778,"OUT"
5.23611111111111,"OUT"
2.23958333333333,"OUT"
118.695138888889,"OUT"
167.563194444444,"OUT"
32.8305555555556,"OUT"
18.3923611111111,"OUT"
55.9569444444444,"OUT"
44.9055555555556,"OUT"
7.70208333333333,"OUT"
4.24444444444444,"OUT"
26.5270833333333,"OUT"
14.8076388888889,"OUT"
10.3708333333333,"OUT"
1.88680555555556,"OUT"
9.93194444444444,"OUT"
58.4361111111111,"OUT"
8.10833333333333,"OUT"
4.05277777777778,"OUT"
0.0888888888888889,"OUT"
0.465277777777778,"OUT"
27.1527777777778,"OUT"
15.0381944444444,"OUT"
3.26388888888889,"OUT"
4.56597222222222,"OUT"
